"subject_id","seed","mean_numerosity","appearance","first_estimate_raw","second_estimate_raw","geometric_mean_raw","first_error_raw","second_error_raw","geom_mean_error_raw","estimate_difference_raw","mean_individual_error_raw","woic_magnitude_raw","c_mean_numerosity"
"88928",62,149.625,"samePos_diffObj",161,128,143.554867559411,11.375,21.625,6.07013244058905,33,16.5,10.429867559411,50.28125
"88928",63,135,"diffPos_diffObj",152,125,137.840487520902,17,10,2.84048752090231,27,13.5,10.6595124790977,35.65625
"88928",64,92,"samePos_sameObj",108,110,108.99541274751,16,18,16.9954127475097,2,17,0.00458725249032454,-7.34375
"88928",65,49.625,"diffPos_sameObj",45,74,57.7061521850141,4.625,24.375,8.08115218501407,29,14.5,6.41884781498593,-49.71875
"88928",66,120.625,"samePos_sameObj",116,116,116,4.625,4.625,4.62500000000001,0,4.625,-1.4210854715202e-14,21.28125
"88928",67,63.625,"diffPos_diffObj",95,82,88.2609766544649,31.375,18.375,24.6359766544649,13,24.875,0.239023345535088,-35.71875
"88928",68,135,"diffPos_sameObj",138,128,132.905981806689,3,7,2.0940181933108,10,5,2.9059818066892,35.65625
"88928",69,77.625,"diffPos_diffObj",98,107,102.401171868295,20.375,29.375,24.7761718682945,9,24.875,0.0988281317054884,-21.71875
"88928",70,106.625,"samePos_sameObj",119,120,119.498953970317,12.375,13.375,12.8739539703172,1,12.875,0.00104602968275458,7.28125
"88928",71,92,"diffPos_sameObj",108,108,108,16,16,16,0,16,-2.8421709430404e-14,-7.34375
"88928",72,77.625,"samePos_diffObj",104,102,102.99514551667,26.375,24.375,25.3701455166699,2,25.375,0.00485448333012073,-21.71875
"88928",73,135,"diffPos_diffObj",157,127,141.205523971267,22,8,6.20552397126676,30,15,8.79447602873324,35.65625
"88928",74,63.625,"diffPos_diffObj",75,77,75.9934207678533,11.375,13.375,12.3684207678533,2,12.375,0.00657923214667733,-35.71875
"88928",75,106.625,"diffPos_diffObj",134,111,121.959009507293,27.375,4.375,15.334009507293,23,15.875,0.540990492706968,7.28125
"88928",76,49.625,"diffPos_diffObj",47,85,63.2060123722419,2.625,35.375,13.5810123722419,38,19,5.41898762775809,-49.71875
"88928",77,106.625,"diffPos_diffObj",134,110,121.40840168621,27.375,3.375,14.7834016862095,24,15.375,0.591598313790485,7.28125
"88928",78,49.625,"samePos_diffObj",70,72,70.9929573971954,20.375,22.375,21.3679573971954,2,21.375,0.00704260280458868,-49.71875
"88928",79,77.625,"samePos_sameObj",86,87,86.4985549012236,8.375,9.375,8.87355490122363,1,8.875,0.00144509877637233,-21.71875
"88928",80,149.625,"diffPos_diffObj",151,120,134.610549363711,1.375,29.625,15.0144506362893,31,15.5,0.485549363710703,50.28125
"88928",81,120.625,"samePos_diffObj",144,115,128.685663537163,23.375,5.625,8.06066353716332,29,14.5,6.43933646283668,21.28125
"88928",82,135,"diffPos_diffObj",148,122,134.372616257927,13,13,0.627383742073476,26,13,12.3726162579265,35.65625
"88928",83,49.625,"samePos_sameObj",60,63,61.4817045957576,10.375,13.375,11.8567045957576,3,11.875,0.0182954042424228,-49.71875
"88928",84,92,"samePos_diffObj",89,93,90.9780193233508,3,1,1.02198067664915,4,2,0.97801932335085,-7.34375
"88928",85,135,"samePos_sameObj",132,117,124.273891063248,3,18,10.7261089367521,15,10.5,-0.226108936752127,35.65625
"88928",86,63.625,"diffPos_sameObj",81,81,81,17.375,17.375,17.375,0,17.375,-2.8421709430404e-14,-35.71875
"88928",87,77.625,"diffPos_sameObj",80,90,84.8528137423857,2.375,12.375,7.22781374238568,10,7.375,0.147186257614322,-21.71875
"88928",88,49.625,"diffPos_diffObj",59,76,66.9626761711329,9.375,26.375,17.3376761711329,17,17.875,0.53732382886713,-49.71875
"88928",89,106.625,"diffPos_sameObj",125,109,116.726175299287,18.375,2.375,10.1011752992875,16,10.375,0.273824700712524,7.28125
"88928",90,120.625,"diffPos_sameObj",135,111,122.413234578619,14.375,9.625,1.78823457861898,24,12,10.211765421381,21.28125
"88928",91,77.625,"diffPos_diffObj",110,111,110.49886877249,32.375,33.375,32.8738687724902,1,32.875,0.00113122750984473,-21.71875
"88928",92,63.625,"diffPos_diffObj",86,99,92.2713389953781,22.375,35.375,28.6463389953781,13,28.875,0.22866100462187,-35.71875
"88928",93,106.625,"samePos_sameObj",135,113,123.511133101433,28.375,6.375,16.8861331014334,22,17.375,0.488866898566613,7.28125
"88928",94,77.625,"diffPos_diffObj",115,88,100.598210719674,37.375,10.375,22.9732107196743,27,23.875,0.901789280325687,-21.71875
"88928",95,120.625,"diffPos_sameObj",127,121,123.963704365431,6.375,0.375,3.3387043654311,6,3.375,0.0362956345689014,21.28125
"88928",96,63.625,"samePos_sameObj",77,80,78.4856674813943,13.375,16.375,14.8606674813943,3,14.875,0.01433251860567,-35.71875
"88928",97,149.625,"samePos_diffObj",148,129,138.173803595327,1.625,20.625,11.4511964046731,19,11.125,-0.326196404673112,50.28125
"88928",98,49.625,"diffPos_diffObj",63,69,65.9317829275077,13.375,19.375,16.3067829275077,6,16.375,0.06821707249226,-49.71875
"88928",99,135,"diffPos_sameObj",140,134,136.967149346111,5,1,1.96714934611134,6,3,1.03285065388866,35.65625
"88928",100,149.625,"samePos_sameObj",140,144,141.985914794391,9.625,5.625,7.63908520560918,4,7.625,-0.0140852056091774,50.28125
"88928",101,77.625,"samePos_sameObj",80,94,86.7179335547151,2.375,16.375,9.09293355471515,14,9.375,0.282066445284855,-21.71875
"88928",102,106.625,"diffPos_sameObj",111,112,111.498878918131,4.375,5.375,4.8738789181308,1,4.875,0.00112108186920068,7.28125
"88928",103,120.625,"samePos_sameObj",117,124,120.449159399308,3.625,3.375,0.175840600691529,7,3.5,3.32415939930847,21.28125
"88928",104,135,"diffPos_sameObj",123,130,126.451571757729,12,5,8.54842824227138,7,8.5,-0.0484282422713846,35.65625
"88928",105,63.625,"samePos_diffObj",86,85,85.4985379991962,22.375,21.375,21.8735379991962,1,21.875,0.00146200080378378,-35.71875
"88928",106,106.625,"samePos_diffObj",136,110,122.311078811365,29.375,3.375,15.6860788113653,26,16.375,0.688921188634708,7.28125
"88928",107,149.625,"samePos_sameObj",128,115,121.326007104825,21.625,34.625,28.2989928951752,13,28.125,-0.173992895175203,50.28125
"88928",108,49.625,"diffPos_sameObj",40,78,55.8569601750758,9.625,28.375,6.23196017507578,38,19,12.7680398249242,-49.71875
"88928",109,149.625,"samePos_diffObj",150,128,138.56406460551,0.375,21.625,11.0609353944898,22,11,-0.0609353944898032,50.28125
"88928",110,106.625,"samePos_diffObj",131,116,123.27205684988,24.375,9.375,16.6470568498797,15,16.875,0.227943150120282,7.28125
"88928",111,49.625,"samePos_diffObj",68,57,62.2575296650935,18.375,7.375,12.6325296650935,11,12.875,0.242470334906464,-49.71875
"88928",112,92,"diffPos_sameObj",116,92,103.30537256116,24,0,11.3053725611597,24,12,0.694627438840286,-7.34375
"88928",113,149.625,"diffPos_sameObj",140,132,135.941163743731,9.625,17.625,13.6838362562686,8,13.625,-0.05883625626862,50.28125
"88928",114,77.625,"samePos_diffObj",66,85,74.899933244296,11.625,7.375,2.72506675570399,19,9.5,6.77493324429601,-21.71875
"88928",115,149.625,"samePos_diffObj",133,135,133.996268604764,16.625,14.625,15.6287313952363,2,15.625,-0.00373139523628652,50.28125
"88928",116,92,"diffPos_sameObj",115,109,111.95981421921,23,17,19.95981421921,6,20,0.0401857807900399,-7.34375
"88928",117,49.625,"samePos_sameObj",64,75,69.2820323027551,14.375,25.375,19.6570323027551,11,19.875,0.217967697244902,-49.71875
"88928",118,77.625,"diffPos_sameObj",75,92,83.0662386291807,2.625,14.375,5.44123862918075,17,8.5,3.05876137081925,-21.71875
"88928",119,92,"diffPos_diffObj",116,116,116,24,24,24,0,24,1.4210854715202e-14,-7.34375
"88928",120,63.625,"samePos_diffObj",103,93,97.8723658649366,39.375,29.375,34.2473658649366,10,34.375,0.127634135063417,-35.71875
"88928",121,49.625,"samePos_diffObj",71,86,78.1408983823452,21.375,36.375,28.5158983823452,15,28.875,0.359101617654773,-49.71875
"88928",122,77.625,"diffPos_sameObj",97,97,97,19.375,19.375,19.375,0,19.375,0,-21.71875
"88928",123,63.625,"diffPos_sameObj",93,105,98.8180145520036,29.375,41.375,35.1930145520036,12,35.375,0.181985447996425,-35.71875
"88928",124,49.625,"samePos_sameObj",78,91,84.2496290793022,28.375,41.375,34.6246290793022,13,34.875,0.25037092069779,-49.71875
"88928",125,92,"diffPos_diffObj",121,111,115.89219128138,29,19,23.8921912813801,10,24,0.107808718619921,-7.34375
"88928",126,120.625,"samePos_diffObj",146,120,132.363136862194,25.375,0.625,11.7381368621943,26,13,1.2618631378057,21.28125
"88928",127,135,"diffPos_sameObj",154,123,137.629938603489,19,12,2.62993860348851,31,15.5,12.8700613965115,35.65625
"88928",128,63.625,"samePos_diffObj",96,85,90.3327183250897,32.375,21.375,26.7077183250897,11,26.875,0.167281674910271,-35.71875
"88932",1,92,"diffPos_sameObj",78,85,81.4248119432892,14,7,10.5751880567108,7,10.5,-0.0751880567108287,-7.34375
"88932",2,149.625,"diffPos_diffObj",137,131,133.966413701345,12.625,18.625,15.6585862986547,6,15.625,-0.0335862986546545,50.28125
"88932",3,63.625,"samePos_sameObj",73,65,68.8839603971781,9.375,1.375,5.25896039717811,8,5.375,0.116039602821886,-35.71875
"88932",4,135,"samePos_diffObj",155,140,147.309198626562,20,5,12.3091986265623,15,12.5,0.190801373437665,35.65625
"88932",5,92,"samePos_sameObj",124,119,121.474277112482,32,27,29.4742771124817,5,29.5,0.0257228875182562,-7.34375
"88932",6,77.625,"samePos_sameObj",71,78,74.4177398205562,6.625,0.375,3.20726017944378,7,3.5,0.292739820556221,-21.71875
"88932",7,135,"samePos_sameObj",96,148,119.197315406011,39,13,15.8026845939893,52,26,10.1973154060107,35.65625
"88932",8,120.625,"samePos_sameObj",109,141,123.971770980332,11.625,20.375,3.34677098033245,32,16,12.6532290196675,21.28125
"88932",9,135,"samePos_sameObj",97,144,118.186293621553,38,9,16.8137063784468,47,23.5,6.6862936215532,35.65625
"88932",10,63.625,"diffPos_diffObj",73,88,80.1498596380555,9.375,24.375,16.5248596380555,15,16.875,0.350140361944483,-35.71875
"88932",11,149.625,"diffPos_sameObj",149,147,147.996621583062,0.625,2.625,1.62837841693812,2,1.625,-0.00337841693811924,50.28125
"88932",12,120.625,"diffPos_diffObj",109,150,127.867118525444,11.625,29.375,7.24211852544418,41,20.5,13.2578814745558,21.28125
"88932",13,77.625,"diffPos_sameObj",109,100,104.403065089106,31.375,22.375,26.7780650891055,9,26.875,0.0969349108944897,-21.71875
"88932",14,120.625,"samePos_diffObj",117,146,130.698125464752,3.625,25.375,10.0731254647518,29,14.5,4.4268745352482,21.28125
"88932",15,63.625,"diffPos_sameObj",62,90,74.6993975879324,1.625,26.375,11.0743975879324,28,14,2.92560241206758,-35.71875
"88932",16,77.625,"samePos_diffObj",52,90,68.4105255059483,25.625,12.375,9.21447449405173,38,19,9.78552550594827,-21.71875
"88932",17,63.625,"samePos_sameObj",51,86,66.2268827591938,12.625,22.375,2.6018827591938,35,17.5,14.8981172408062,-35.71875
"88932",18,135,"samePos_sameObj",96,107,101.350875674559,39,28,33.6491243254406,11,33.5,-0.149124325440567,35.65625
"88932",19,106.625,"samePos_sameObj",108,113,110.471715837132,1.375,6.375,3.84671583713184,5,3.875,0.0282841628681609,7.28125
"88932",20,77.625,"samePos_diffObj",85,104,94.0212741883453,7.375,26.375,16.3962741883453,19,16.875,0.478725811654726,-21.71875
"88932",21,49.625,"samePos_sameObj",54,89,69.3253200497481,4.375,39.375,19.7003200497481,35,21.875,2.17467995025194,-49.71875
"88932",22,106.625,"diffPos_diffObj",108,120,113.841995766062,1.375,13.375,7.21699576606161,12,7.375,0.158004233938385,7.28125
"88932",23,92,"diffPos_diffObj",114,117,115.490259329521,22,25,23.4902593295209,3,23.5,0.00974067047907567,-7.34375
"88932",24,77.625,"diffPos_diffObj",98,108,102.878569196894,20.375,30.375,25.2535691968935,10,25.375,0.121430803106492,-21.71875
"88932",25,120.625,"samePos_diffObj",142,133,137.426343908292,21.375,12.375,16.8013439082915,9,16.875,0.0736560917084716,21.28125
"88932",26,149.625,"diffPos_sameObj",146,136,140.911319630468,3.625,13.625,8.71368036953163,10,8.625,-0.0886803695316303,50.28125
"88932",27,120.625,"diffPos_diffObj",122,118,119.983332175765,1.375,2.625,0.641667824234815,4,2,1.35833217576518,21.28125
"88932",28,63.625,"diffPos_sameObj",66,84,74.4580418759451,2.375,20.375,10.8330418759451,18,11.375,0.541958124054887,-35.71875
"88932",29,49.625,"diffPos_sameObj",52,65,58.1377674149945,2.375,15.375,8.51276741499454,13,8.875,0.362232585005458,-49.71875
"88932",30,92,"samePos_diffObj",89,105,96.6695401871758,3,13,4.66954018717584,16,8,3.33045981282416,-7.34375
"88932",31,49.625,"diffPos_sameObj",57,72,64.0624695121879,7.375,22.375,14.4374695121879,15,14.875,0.437530487812126,-49.71875
"88932",32,92,"samePos_sameObj",104,87,95.1209756047529,12,5,3.12097560475291,17,8.5,5.37902439524709,-7.34375
"88932",33,135,"samePos_diffObj",113,134,123.052834181095,22,1,11.9471658189052,21,11.5,-0.447165818905191,35.65625
"88932",34,149.625,"diffPos_diffObj",106,147,124.827881500889,43.625,2.625,24.797118499111,41,23.125,-1.67211849911104,50.28125
"88932",35,120.625,"diffPos_diffObj",105,135,119.058808997907,15.625,14.375,1.56619100209343,30,15,13.4338089979066,21.28125
"88932",36,135,"samePos_diffObj",126,139,132.340470000677,9,4,2.6595299993233,13,6.5,3.8404700006767,35.65625
"88932",37,106.625,"diffPos_sameObj",93,110,101.143462467922,13.625,3.375,5.48153753207775,17,8.5,3.01846246792225,7.28125
"88932",38,120.625,"diffPos_sameObj",129,133,130.98473193468,8.375,12.375,10.3597319346801,4,10.375,0.0152680653198729,21.28125
"88932",39,149.625,"diffPos_diffObj",128,138,132.905981806689,21.625,11.625,16.7190181933108,10,16.625,-0.0940181933108022,50.28125
"88932",40,92,"samePos_diffObj",67,108,85.0646812725469,25,16,6.93531872745309,41,20.5,13.5646812725469,-7.34375
"88932",41,120.625,"samePos_sameObj",104,112,107.925900505856,16.625,8.625,12.6990994941437,8,12.625,-0.0740994941436526,21.28125
"88932",42,92,"samePos_diffObj",74,100,86.0232526704263,18,8,5.97674732957366,26,13,7.02325267042634,-7.34375
"88932",43,106.625,"diffPos_diffObj",86,100,92.736184954957,20.625,6.625,13.888815045043,14,13.625,-0.263815045042961,7.28125
"88932",44,49.625,"samePos_diffObj",54,60,56.9209978830308,4.375,10.375,7.2959978830308,6,7.375,0.0790021169691997,-49.71875
"88932",45,149.625,"diffPos_sameObj",150,140,144.913767461894,0.375,9.625,4.71123253810566,10,5,0.288767461894338,50.28125
"88932",46,92,"diffPos_diffObj",92,113,101.960776772247,0,21,9.9607767722471,21,10.5,0.539223227752899,-7.34375
"88932",47,77.625,"samePos_sameObj",105,106,105.498815159223,27.375,28.375,27.8738151592234,1,27.875,0.00118484077655978,-21.71875
"88932",48,106.625,"samePos_diffObj",116,116,116,9.375,9.375,9.37499999999999,0,9.375,1.4210854715202e-14,7.28125
"88932",49,120.625,"diffPos_sameObj",108,121,114.315353299546,12.625,0.375,6.30964670045407,13,6.5,0.190353299545933,21.28125
"88932",50,135,"samePos_diffObj",121,132,126.380378223837,14,3,8.61962177616337,11,8.5,-0.11962177616337,35.65625
"88932",51,106.625,"diffPos_sameObj",104,109,106.470653233649,2.625,2.375,0.154346766350699,5,2.5,2.3456532336493,7.28125
"88932",52,49.625,"diffPos_diffObj",58,78,67.2606868832009,8.375,28.375,17.6356868832009,20,18.375,0.739313116799067,-49.71875
"88932",53,135,"diffPos_diffObj",137,141,138.985610766007,2,6,3.98561076600708,4,4,0.0143892339929153,35.65625
"88932",54,106.625,"samePos_diffObj",93,127,108.678424721745,13.625,20.375,2.05342472174503,34,17,14.946575278255,7.28125
"88932",55,63.625,"samePos_sameObj",88,100,93.8083151964686,24.375,36.375,30.1833151964686,12,30.375,0.191684803531373,-35.71875
"88932",56,149.625,"samePos_sameObj",113,132,122.131077126176,36.625,17.625,27.4939228738238,19,27.125,-0.368922873823806,50.28125
"88932",57,106.625,"samePos_sameObj",105,123,113.644181549255,1.625,16.375,7.01918154925482,18,9,1.98081845074518,7.28125
"88932",58,63.625,"samePos_diffObj",103,108,105.470374987482,39.375,44.375,41.8453749874817,5,41.875,0.0296250125183093,-35.71875
"88932",59,120.625,"diffPos_diffObj",95,125,108.972473588517,25.625,4.375,11.6525264114831,30,15,3.34747358851686,21.28125
"88932",60,149.625,"samePos_sameObj",111,127,118.730787919562,38.625,22.625,30.894212080438,16,30.625,-0.26921208043801,50.28125
"88932",61,92,"samePos_sameObj",82,114,96.6850557221746,10,22,4.68505572217458,32,16,11.3149442778254,-7.34375
"88932",62,149.625,"samePos_diffObj",126,132,128.965111561228,23.625,17.625,20.659888438772,6,20.625,-0.0348884387720148,50.28125
"88932",63,135,"diffPos_diffObj",116,135,125.139921687685,19,0,9.86007831231474,19,9.5,-0.360078312314741,35.65625
"88932",64,92,"samePos_sameObj",79,122,98.173316130199,13,30,6.17331613019905,43,21.5,15.3266838698009,-7.34375
"88932",65,49.625,"diffPos_sameObj",54,64,58.7877538267962,4.375,14.375,9.16275382679624,10,9.375,0.212246173203759,-49.71875
"88932",66,120.625,"samePos_sameObj",83,94,88.3289307078944,37.625,26.625,32.2960692921056,11,32.125,-0.171069292105614,21.28125
"88932",67,63.625,"diffPos_diffObj",86,90,87.9772697916911,22.375,26.375,24.3522697916911,4,24.375,0.0227302083089427,-35.71875
"88932",68,135,"diffPos_sameObj",140,106,121.819538662728,5,29,13.1804613372716,34,17,3.81953866272839,35.65625
"88932",69,77.625,"diffPos_diffObj",88,80,83.9047078536121,10.375,2.375,6.27970785361212,8,6.375,0.0952921463878766,-21.71875
"88932",70,106.625,"samePos_sameObj",120,105,112.249721603218,13.375,1.625,5.62472160321822,15,7.5,1.87527839678178,7.28125
"88932",71,92,"diffPos_sameObj",70,100,83.6660026534076,22,8,8.33399734659237,30,15,6.66600265340763,-7.34375
"88932",72,77.625,"samePos_diffObj",84,91,87.4299719775776,6.375,13.375,9.80497197757755,7,9.875,0.0700280224224485,-21.71875
"88932",73,135,"diffPos_diffObj",136,126,130.904545375629,1,9,4.0954546243714,10,5,0.904545375628601,35.65625
"88932",74,63.625,"diffPos_diffObj",68,67,67.4981481227448,4.375,3.375,3.87314812274482,1,3.875,0.00185187725517721,-35.71875
"88932",75,106.625,"diffPos_diffObj",110,82,94.9736805646701,3.375,24.625,11.6513194353299,28,14,2.34868056467015,7.28125
"88932",76,49.625,"diffPos_diffObj",58,72,64.621977685614,8.375,22.375,14.996977685614,14,15.375,0.378022314385959,-49.71875
"88932",77,106.625,"diffPos_diffObj",92,84,87.9090439033436,14.625,22.625,18.7159560966564,8,18.625,-0.0909560966563561,7.28125
"88932",78,49.625,"samePos_diffObj",63,86,73.6070648783117,13.375,36.375,23.9820648783117,23,24.875,0.892935121688268,-49.71875
"88932",79,77.625,"samePos_sameObj",72,85,78.2304288624318,5.625,7.375,0.605428862431765,13,6.5,5.89457113756824,-21.71875
"88932",80,149.625,"diffPos_diffObj",112,114,112.995575134604,37.625,35.625,36.6294248653957,2,36.625,-0.00442486539573395,50.28125
"88932",81,120.625,"samePos_diffObj",98,115,106.160256216722,22.625,5.625,14.4647437832782,17,14.125,-0.339743783278223,21.28125
"88932",82,135,"diffPos_diffObj",104,128,115.377640814848,31,7,19.6223591851523,24,19,-0.62235918515232,35.65625
"88932",83,49.625,"samePos_sameObj",53,66,59.143892330485,3.375,16.375,9.51889233048499,13,9.875,0.356107669515012,-49.71875
"88932",84,92,"samePos_diffObj",87,93,89.9499861033897,5,1,2.05001389661028,6,3,0.949986103389719,-7.34375
"88932",85,135,"samePos_sameObj",122,115,118.448300958688,13,20,16.5516990413117,7,16.5,-0.0516990413116787,35.65625
"88932",86,63.625,"diffPos_sameObj",85,105,94.472218138456,21.375,41.375,30.847218138456,20,31.375,0.527781861544042,-35.71875
"88932",87,77.625,"diffPos_sameObj",91,98,94.4351629426243,13.375,20.375,16.8101629426243,7,16.875,0.064837057375712,-21.71875
"88932",88,49.625,"diffPos_diffObj",82,68,74.6726188103779,32.375,18.375,25.0476188103779,14,25.375,0.327381189622102,-49.71875
"88932",89,106.625,"diffPos_sameObj",80,117,96.7470929795826,26.625,10.375,9.87790702041741,37,18.5,8.62209297958259,7.28125
"88932",90,120.625,"diffPos_sameObj",82,112,95.8331884056875,38.625,8.625,24.7918115943125,30,23.625,-1.16681159431249,21.28125
"88932",91,77.625,"diffPos_diffObj",76,110,91.4330356052997,1.625,32.375,13.8080356052997,34,17,3.19196439470026,-21.71875
"88932",92,63.625,"diffPos_diffObj",66,63,64.482555780614,2.375,0.625,0.857555780613993,3,1.5,0.642444219386007,-35.71875
"88932",93,106.625,"samePos_sameObj",108,60,80.4984471899925,1.375,46.625,26.1265528100075,48,24,-2.12655281000754,7.28125
"88932",94,77.625,"diffPos_diffObj",93,71,81.2588456723328,15.375,6.625,3.63384567233278,22,11,7.36615432766722,-21.71875
"88932",95,120.625,"diffPos_sameObj",124,124,124,3.375,3.375,3.37500000000003,0,3.375,-2.8421709430404e-14,21.28125
"88932",96,63.625,"samePos_sameObj",62,72,66.8131723539603,1.625,8.375,3.18817235396027,10,5,1.81182764603973,-35.71875
"88932",97,149.625,"samePos_diffObj",94,135,112.649900133112,55.625,14.625,36.9750998668885,41,35.125,-1.85009986688847,50.28125
"88932",98,49.625,"diffPos_diffObj",64,67,65.4828221749796,14.375,17.375,15.8578221749796,3,15.875,0.0171778250204255,-49.71875
"88932",99,135,"diffPos_sameObj",71,134,97.5397354927724,64,1,37.4602645072276,63,32.5,-4.96026450722763,35.65625
"88932",100,149.625,"samePos_sameObj",147,139,142.944044996635,2.625,10.625,6.68095500336509,8,6.625,-0.0559550033650851,50.28125
"88932",101,77.625,"samePos_sameObj",74,88,80.696964007328,3.625,10.375,3.07196400732805,14,7,3.92803599267195,-21.71875
"88932",102,106.625,"diffPos_sameObj",88,93,90.4654630231892,18.625,13.625,16.1595369768108,5,16.125,-0.0345369768108412,7.28125
"88932",103,120.625,"samePos_sameObj",100,119,109.087121146357,20.625,1.625,11.5378788536429,19,11.125,-0.412878853642866,21.28125
"88932",104,135,"diffPos_sameObj",135,113,123.511133101433,0,22,11.4888668985666,22,11,-0.488866898566613,35.65625
"88932",105,63.625,"samePos_diffObj",75,63,68.7386354243376,11.375,0.625,5.11363542433762,12,6,0.886364575662384,-35.71875
"88932",106,106.625,"samePos_diffObj",126,105,115.021737076085,19.375,1.625,8.39673707608486,21,10.5,2.10326292391514,7.28125
"88932",107,149.625,"samePos_sameObj",141,112,125.66622457924,8.625,37.625,23.9587754207599,29,23.125,-0.833775420759892,50.28125
"88932",108,49.625,"diffPos_sameObj",71,70,70.4982269280583,21.375,20.375,20.8732269280583,1,20.875,0.00177307194171306,-49.71875
"88932",109,149.625,"samePos_diffObj",97,137,115.277925033373,52.625,12.625,34.3470749666269,40,32.625,-1.72207496662689,50.28125
"88932",110,106.625,"samePos_diffObj",106,120,112.782977438973,0.625,13.375,6.15797743897345,14,7,0.842022561026553,7.28125
"88932",111,49.625,"samePos_diffObj",75,54,63.6396103067893,25.375,4.375,14.0146103067893,21,14.875,0.860389693210728,-49.71875
"88932",112,92,"diffPos_sameObj",112,111,111.498878918131,20,19,19.4988789181308,1,19.5,0.00112108186920068,-7.34375
"88932",113,149.625,"diffPos_sameObj",110,105,107.470926301023,39.625,44.625,42.1540736989766,5,42.125,-0.0290736989766174,50.28125
"88932",114,77.625,"samePos_diffObj",92,86,88.9494238317483,14.375,8.375,11.3244238317483,6,11.375,0.0505761682516663,-21.71875
"88932",115,149.625,"samePos_diffObj",136,88,109.398354649419,13.625,61.625,40.2266453505812,48,37.625,-2.60164535058117,50.28125
"88932",116,92,"diffPos_sameObj",97,106,101.400197238467,5,14,9.40019723846699,9,9.5,0.099802761533013,-7.34375
"88932",117,49.625,"samePos_sameObj",64,88,75.0466521571749,14.375,38.375,25.4216521571749,24,26.375,0.953347842825096,-49.71875
"88932",118,77.625,"diffPos_sameObj",84,100,91.6515138991168,6.375,22.375,14.0265138991168,16,14.375,0.348486100883193,-21.71875
"88932",119,92,"diffPos_diffObj",108,100,103.923048454133,16,8,11.9230484541327,8,12,0.0769515458673311,-7.34375
"88932",120,63.625,"samePos_diffObj",82,89,85.4283325366942,18.375,25.375,21.8033325366942,7,21.875,0.0716674633057863,-35.71875
"88932",121,49.625,"samePos_diffObj",67,87,76.3478879865056,17.375,37.375,26.7228879865056,20,27.375,0.652112013494417,-49.71875
"88932",122,77.625,"diffPos_sameObj",84,95,89.3308457365092,6.375,17.375,11.7058457365092,11,11.875,0.169154263490796,-21.71875
"88932",123,63.625,"diffPos_sameObj",85,92,88.4307638777366,21.375,28.375,24.8057638777366,7,24.875,0.0692361222634048,-35.71875
"88932",124,49.625,"samePos_sameObj",83,90,86.4291617453276,33.375,40.375,36.8041617453276,7,36.875,0.0708382546723811,-49.71875
"88932",125,92,"diffPos_diffObj",113,110,111.48990985735,21,18,19.4899098573499,3,19.5,0.0100901426501423,-7.34375
"88932",126,120.625,"samePos_diffObj",126,122,123.983869918631,5.375,1.375,3.35886991863096,4,3.375,0.0161300813690417,21.28125
"88932",127,135,"diffPos_sameObj",136,126,130.904545375629,1,9,4.0954546243714,10,5,0.904545375628601,35.65625
"88932",128,63.625,"samePos_diffObj",109,118,113.410757867144,45.375,54.375,49.7857578671441,9,49.875,0.0892421328558868,-35.71875
"88940",1,92,"diffPos_sameObj",107,92,99.2169340384997,15,0,7.21693403849973,15,7.5,0.28306596150027,-7.34375
"88940",2,149.625,"diffPos_diffObj",137,159,147.590650110364,12.625,9.375,2.03434988963568,22,11,8.96565011036432,50.28125
"88940",3,63.625,"samePos_sameObj",107,127,116.571866245677,43.375,63.375,52.9468662456769,20,53.375,0.428133754323113,-35.71875
"88940",4,135,"samePos_diffObj",150,129,139.104277432435,15,6,4.10427743243548,21,10.5,6.39572256756452,35.65625
"88940",5,92,"samePos_sameObj",82,114,96.6850557221746,10,22,4.68505572217458,32,16,11.3149442778254,-7.34375
"88940",6,77.625,"samePos_sameObj",105,87,95.577193932444,27.375,9.375,17.952193932444,18,18.375,0.422806067556024,-21.71875
"88940",7,135,"samePos_sameObj",120,114,116.961532137708,15,21,18.0384678622924,6,18,-0.0384678622924355,35.65625
"88940",8,120.625,"samePos_sameObj",137,89,110.421918114114,16.375,31.625,10.2030818858864,48,24,13.7969181141136,21.28125
"88940",9,135,"samePos_sameObj",145,90,114.236596587959,10,45,20.7634034120414,55,27.5,6.73659658795862,35.65625
"88940",10,63.625,"diffPos_diffObj",66,122,89.7329370966982,2.375,58.375,26.1079370966982,56,30.375,4.26706290330182,-35.71875
"88940",11,149.625,"diffPos_sameObj",152,80,110.272390016722,2.375,69.625,39.3526099832782,72,36,-3.35260998327824,50.28125
"88940",12,120.625,"diffPos_diffObj",129,111,119.662024051075,8.375,9.625,0.962975948925234,18,9,8.03702405107477,21.28125
"88940",13,77.625,"diffPos_sameObj",67,117,88.5381273802423,10.625,39.375,10.9131273802423,50,25,14.0868726197577,-21.71875
"88940",14,120.625,"samePos_diffObj",152,85,113.666177907063,31.375,35.625,6.95882209293741,67,33.5,26.5411779070626,21.28125
"88940",15,63.625,"diffPos_sameObj",52,87,67.2606868832009,11.625,23.375,3.63568688320093,35,17.5,13.8643131167991,-35.71875
"88940",16,77.625,"samePos_diffObj",84,130,104.498803820905,6.375,52.375,26.8738038209051,46,29.375,2.50119617909493,-21.71875
