"subject_id","seed","log_mean_numerosity","appearance","first_estimate_log","second_estimate_log","geometric_mean_log","first_error_log","second_error_log","geom_mean_error_log","partner_between"
"85939",49,4.79268655965915,"diffPos_sameObj",4.70048036579242,4.56434819146784,4.63191418925639,0.0922061938667333,0.228338368191314,0.16077237040276,5.01727983681492
"85939",50,4.90527477843843,"samePos_diffObj",4.78749174278205,4.76217393479776,4.77481605829336,0.117783035656384,0.143100843640673,0.13045872014507,4.90527477843843
"85939",51,4.66931800581184,"diffPos_sameObj",4.74493212836325,4.60517018598809,4.67452885027737,0.0756141225514071,0.0641478198237513,0.005210844465525,4.70048036579242
"85939",52,3.90449473900735,"diffPos_diffObj",4.06044301054642,4.07753744390572,4.06898125018392,0.155948271539065,0.173042704898365,0.164486511176564,4.44265125649032
"85939",53,4.90527477843843,"diffPos_diffObj",4.78749174278205,4.86753445045558,4.82734719999124,0.117783035656384,0.0377403279828474,0.0779275784471931,4.63472898822964
"85939",54,4.66931800581184,"samePos_diffObj",4.70953020131233,4.79579054559674,4.75246466727066,0.0402121955004908,0.126472539784898,0.083146661458815,4.31748811353631
"85939",55,4.15300647487069,"samePos_sameObj",4.21950770517611,4.26267987704132,4.24103885691642,0.0665012303054198,0.109673402170628,0.0880323820457374,4.43081679884331
"85939",56,5.00813216387814,"samePos_sameObj",4.71849887129509,4.79579054559674,4.75698773136592,0.289633292583043,0.212341618281396,0.251144432512215,4.65396035015752
"85939",57,4.66931800581184,"samePos_sameObj",4.60517018598809,4.06044301054642,4.32423763154525,0.0641478198237513,0.608874995265424,0.34508037426659,5.10594547390058
"85939",58,4.15300647487069,"samePos_diffObj",3.91202300542815,4.27666611901606,4.09028314962741,0.240983469442541,0.123659644145368,0.0627233252432786,4.54329478227
"85939",59,4.79268655965915,"diffPos_diffObj",4.74493212836325,4.76217393479776,4.7535452142665,0.0477544312958997,0.0305126248613936,0.039141345392653,4.90527477843843
"85939",60,5.00813216387814,"samePos_sameObj",4.8283137373023,4.83628190695148,4.8322961797473,0.179818426575836,0.17185025692666,0.175835984130833,5.00394630594546
"85939",61,4.52178857704904,"samePos_sameObj",4.24849524204936,4.21950770517611,4.23397666611795,0.273293334999681,0.302280871872934,0.287811910931087,4.31748811353631
"85939",62,5.00813216387814,"samePos_diffObj",4.8283137373023,4.9416424226093,4.88464942385022,0.179818426575836,0.0664897412688337,0.123482740027914,4.70953020131233
